epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,24882.9,1.16603,1.08872,1.45986,0.86414,0.87166,0.89566,0.56622,1.22164,0.78931,1.49396,0.003763,0.003763,0.003763
65,25271.3,1.17244,1.09502,1.46613,0.88283,0.85808,0.91083,0.56685,1.21615,0.77632,1.49964,0.003664,0.003664,0.003664
66,25658.1,1.17366,1.10132,1.45811,0.89492,0.86944,0.92156,0.57094,1.26952,0.79136,1.53868,0.003565,0.003565,0.003565
67,26047.6,1.17091,1.10048,1.46651,0.90179,0.89085,0.93315,0.58796,1.19502,0.69943,1.49706,0.003466,0.003466,0.003466
68,26439.5,1.15932,1.08583,1.46748,0.84011,0.86668,0.91117,0.55836,1.22609,0.80825,1.50307,0.003367,0.003367,0.003367
69,26826.9,1.14681,1.07548,1.44549,0.77379,0.85309,0.91999,0.58141,1.21722,0.83973,1.49177,0.003268,0.003268,0.003268
70,27216.8,1.15432,1.07842,1.45168,0.908,0.90653,0.94238,0.59197,1.22917,0.70222,1.48993,0.003169,0.003169,0.003169
71,27599.4,1.14662,1.07978,1.45537,0.86714,0.8682,0.91767,0.56677,1.22223,0.78897,1.51819,0.00307,0.00307,0.00307
72,27980.3,1.15552,1.05851,1.44767,0.8848,0.8958,0.92712,0.567,1.24746,0.73501,1.49016,0.002971,0.002971,0.002971
73,28360,1.1365,1.05845,1.43618,0.8761,0.87581,0.9216,0.57935,1.21936,0.72636,1.46535,0.002872,0.002872,0.002872
74,28741.9,1.13705,1.03693,1.43584,0.88639,0.86644,0.92317,0.57867,1.21114,0.75172,1.48494,0.002773,0.002773,0.002773
75,29121.4,1.13918,1.05215,1.43562,0.88955,0.89698,0.91423,0.57556,1.18324,0.71255,1.46038,0.002674,0.002674,0.002674
76,29500.4,1.13104,1.0301,1.4271,0.85717,0.8748,0.91343,0.5773,1.18914,0.74055,1.47072,0.002575,0.002575,0.002575
