epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,9379.65,1.25329,1.35677,1.56155,0.85456,0.79093,0.8689,0.5339,1.27992,0.96779,1.55863,0.003763,0.003763,0.003763
65,9525.08,1.25352,1.37911,1.5624,0.81358,0.80551,0.86574,0.54143,1.25795,0.98412,1.55807,0.003664,0.003664,0.003664
66,9667.36,1.25994,1.37028,1.5678,0.87543,0.77225,0.86022,0.52783,1.27774,0.99133,1.57808,0.003565,0.003565,0.003565
67,9814.23,1.24751,1.37136,1.57317,0.86938,0.76004,0.86784,0.54504,1.27174,1.02226,1.57799,0.003466,0.003466,0.003466
68,9954.85,1.24163,1.34453,1.55468,0.87427,0.78542,0.866,0.54434,1.2271,0.96998,1.54771,0.003367,0.003367,0.003367
69,10098.5,1.22978,1.33431,1.53982,0.88,0.80562,0.87504,0.54265,1.24942,0.97694,1.54495,0.003268,0.003268,0.003268
70,10242.1,1.2318,1.34674,1.54929,0.89266,0.79801,0.8705,0.53329,1.2798,0.95442,1.5747,0.003169,0.003169,0.003169
71,10382.8,1.22708,1.3282,1.53187,0.88472,0.79995,0.86366,0.53549,1.25808,0.96514,1.54952,0.00307,0.00307,0.00307
72,10528.7,1.21952,1.32404,1.54089,0.86757,0.81105,0.87487,0.54086,1.25779,0.95238,1.55349,0.002971,0.002971,0.002971
73,10671.6,1.23903,1.34071,1.55343,0.84731,0.79491,0.8605,0.53106,1.26283,0.99054,1.55727,0.002872,0.002872,0.002872
74,10815.2,1.22231,1.34058,1.54484,0.86819,0.81277,0.86741,0.53683,1.26462,0.95697,1.5446,0.002773,0.002773,0.002773
75,10959.4,1.21178,1.30844,1.53217,0.84733,0.82566,0.86369,0.53573,1.25931,0.93956,1.57404,0.002674,0.002674,0.002674
76,11100.5,1.22454,1.30786,1.53995,0.87499,0.81972,0.87097,0.54924,1.25824,0.94215,1.56227,0.002575,0.002575,0.002575
77,11246.1,1.22099,1.31373,1.53815,0.8819,0.78784,0.86662,0.54342,1.24522,0.96323,1.54864,0.002476,0.002476,0.002476
78,11393,1.20555,1.29457,1.53495,0.87276,0.82,0.87183,0.54521,1.24417,0.96361,1.54163,0.002377,0.002377,0.002377
79,11538.1,1.2065,1.2758,1.52959,0.85671,0.81559,0.87775,0.5486,1.23603,0.95083,1.54318,0.002278,0.002278,0.002278
80,11683.6,1.21047,1.29574,1.52138,0.8638,0.79565,0.87836,0.55097,1.2365,0.9541,1.54035,0.002179,0.002179,0.002179
81,11825.6,1.19541,1.28982,1.52569,0.87323,0.82129,0.87822,0.53904,1.26177,0.9489,1.56139,0.00208,0.00208,0.00208
82,11971.1,1.20847,1.29944,1.5176,0.90209,0.81449,0.87859,0.54641,1.24186,0.92501,1.54568,0.001981,0.001981,0.001981
83,12113.5,1.19733,1.28175,1.52577,0.87449,0.80561,0.86729,0.54424,1.22726,0.94308,1.55348,0.001882,0.001882,0.001882
84,12257.9,1.18737,1.25311,1.50964,0.90383,0.81248,0.87372,0.54451,1.25051,0.91117,1.55875,0.001783,0.001783,0.001783
