epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,47642.9,0.98903,0.83803,1.35766,0.92802,0.92667,0.94923,0.62183,1.16882,0.59961,1.4812,0.001387,0.001387,0.001387
89,48178.7,0.98517,0.83371,1.36087,0.90345,0.9389,0.95608,0.62126,1.16529,0.60198,1.48042,0.001288,0.001288,0.001288
90,48735.8,0.96855,0.82818,1.3491,0.92713,0.91077,0.95236,0.60934,1.18281,0.60914,1.50385,0.001189,0.001189,0.001189
91,49270.4,0.97698,0.82664,1.34624,0.93059,0.90909,0.95403,0.62357,1.15313,0.5979,1.46983,0.00109,0.00109,0.00109
92,49828.4,0.9779,0.81592,1.35112,0.93597,0.90127,0.95055,0.61366,1.19746,0.61192,1.49939,0.000991,0.000991,0.000991
93,50439.6,0.97099,0.82082,1.35334,0.93181,0.89883,0.94056,0.61293,1.17529,0.61974,1.48763,0.000892,0.000892,0.000892
94,51055.6,0.96684,0.80587,1.34382,0.93185,0.91834,0.95262,0.61571,1.16595,0.59866,1.48985,0.000793,0.000793,0.000793
95,51613.8,0.97362,0.78584,1.34986,0.92832,0.92242,0.95056,0.60776,1.18172,0.6057,1.48667,0.000694,0.000694,0.000694
96,52208.6,0.97387,0.80452,1.34538,0.91325,0.92882,0.94931,0.61784,1.17679,0.61308,1.47624,0.000595,0.000595,0.000595
97,52788.5,0.96672,0.79203,1.33929,0.91071,0.9292,0.95205,0.61145,1.17017,0.61172,1.49293,0.000496,0.000496,0.000496
98,53396.9,0.95907,0.80597,1.33964,0.91594,0.92382,0.95558,0.61718,1.16314,0.6065,1.49139,0.000397,0.000397,0.000397
99,54230.7,0.96019,0.77845,1.33189,0.91048,0.93164,0.95153,0.61479,1.17017,0.60888,1.49812,0.000298,0.000298,0.000298
100,55144.6,0.9598,0.78677,1.33665,0.91307,0.93407,0.95395,0.61642,1.16497,0.60814,1.48806,0.000199,0.000199,0.000199
